game_id,white_name,black_name,winner,white_elo,black_elo,opening
4651,jen_june,aryaazizi2015,1,1901,1773,Sicilian Defense: Smith-Morra Gambit
4652,AleksandrRus999,Cntplywll013,2,1896,2002,Caro-Kann Defense
4653,laur92,marcolon33,2,1555,1527,Philidor Defense
4654,tvlkarthik,Slickkkkkkkkkkkkk,1,1559,1499,Queen's Pawn Game
4655,alexmuko,boogor76,1,1520,1526,Englund Gambit Declined: Reversed French
4656,angerdanger,efreixar,1,1884,1890,Philidor Defense
4657,iceyblue,alonwallach,2,1411,1426,Scotch Game: Schmidt Variation
4658,adityamanoharreddy,Bpn9999,2,1389,1408,Queen's Pawn Game
4659,mrs1403,Noor04,0,1497,1478,"Pirc Defense: Classical Variation, Quiet System, Parma Defense"
4660,WhiteMonk,niks108,1,986,977,Nimzowitsch Defense: Breyer Variation
4661,duck_blass,lsahg619a,2,1874,1866,"Sicilian Defense: Closed, Traditional"
4662,Hrsj,Aanshi0105,2,1500,1391,Queen's Pawn Game: Chigorin Variation
4663,lonelypeanut,zahra413,1,1535,1500,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
4664,sugeng-prasetyo,cel_23,1,1951,1722,Scandinavian Defense: Main Line
4665,biciftdumbel,Clasher_69,1,1698,1660,"Sicilian Defense: Alapin Variation, Smith-Morra Declined"
4666,surendra11267,island333,1,1643,1646,Sicilian Defense: Old Sicilian
4667,Vage_18,ChakiChecks,1,1386,1358,Ruy Lopez: Berlin Defense
4668,zenithcitizen,AntoineVIER,2,1567,1574,French Defense: Pelikan Variation
4669,Queenn48,saleh5102,1,1547,1450,Scotch Game
4670,chetan0110,IdentidadeZero,2,1786,1810,"Sicilian Defense: O'Kelly Variation, Normal System, Taimanov Line"
4671,vojadxb,Sergio---7,2,1808,1940,King's Gambit Accepted: Fischer Defense
4672,cccrnd,beckham99,1,1077,1142,Nimzowitsch Defense: Franco-Nimzowitsch Variation
4673,Lygalas,Liviuxyx,1,1739,1761,Polish Opening
4674,Olaflongbeard,HIMANSHUJAAT18,1,1562,1500,Ware Defense
4675,Rashid2007,sirenaMerklin,1,1608,1650,King's Gambit
4676,saniaaryazad,ArnimH,2,1279,1239,Three Knights Opening
4677,palencia,shmul88,2,1669,1651,"Grünfeld Defense: Three Knights Variation, Burille Variation"
4678,vivs2017,hkaganc,2,850,1011,Three Knights Opening
4679,mosalah74657,Joficon,2,1390,1468,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation"
4680,RakithaBandara,ThanhTu-2010,1,1190,1373,"Alekhine Defense: Mokele Mbembe, Vavra Defense"
4681,hisik90,Trytobewinner,2,1627,1635,St. George Defense
4682,pravadmin,Roskosh_Yaroslav,1,1342,1392,Scotch Game
4683,laur92,marcolon33,2,1532,1550,Petrov's Defense: Paulsen Attack
4684,evmoko,GOAT_ABHINANDAN,1,1589,1577,Scandinavian Defense: Mieses-Kotroc Variation
4685,pegasushdr,Chesslij,1,2131,2050,"Scotch Game: Göring Gambit, Bardeleben Variation"
4686,akemalbdr,AzizzovSaid,2,1500,1520,Italian Game: Two Knights Defense
4687,Realtrvosta,Benjamin_3943,2,1784,1839,Englund Gambit Declined: Reversed Alekhine
4688,sahil17777,Anselino,1,1500,1267,Vienna Game: Vienna Gambit
4689,Eklavyaakoijam,Jakub2011W,2,2028,2031,"Italian Game: Two Knights Defense, Polerio Defense, Kieseritzky Variation"
4690,konarovroma11,KacperSiemiaszko,2,1410,1404,Ruy Lopez: Cozio Defense
4691,Upanishad7,bladedarkmoon,1,2006,2014,King's Pawn Game: Maróczy Defense
4692,theory_sucks,stazulinka,1,2136,2157,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line"
4693,Kos05,ante52,1,1865,1931,French Defense: Queen's Knight
4694,iwansetiawan63,OlNem,1,1764,1761,Petrov's Defense
4695,lueymustafa,aerosol2505,2,1824,2309,Queen's Gambit Declined
4696,KINGOFCHESS9875,kerameses,1,1690,1667,Vienna Game
4697,Shapagatnyshanbay3,Phl_07,1,1898,1858,Philidor Defense: Exchange Variation
4698,balu-mummum_2014,AMIRVAFAEI,2,1886,1869,Queen's Gambit Declined: Three Knights Variation
4699,alekchuktowers007,Slavuta-Philin,1,1344,1500,Scandinavian Defense: Gubinsky-Melts Defense
4700,Maratfa,Truman68,0,1348,1386,Vienna Game: Mengarini Variation
4701,jarenz0105,ukmtaram,1,1698,1610,"Italian Game: Giuoco Pianissimo, Normal"
4702,PaigemaC,antoniotti,2,1502,1541,Philidor Defense
4703,bravreego,Liviuxyx,1,1749,1755,Dutch Defense: Rubinstein Variation
4704,MRKABANJIERR_130000,Reza_shariati,1,1929,1687,Bishop's Opening: Boi Variation
4705,vishsak09,Thuthukani22,2,1500,1500,Sicilian Defense: Staunton-Cochrane Variation
4706,KingXnorent,StanislavP,2,1664,1670,Philidor Defense: Nimzowitsch Variation
4707,Buran_35,lasmatas1971,1,1706,1773,Sicilian Defense: Mengarini Variation
4708,ChevinM,PARTNER3615DIAGO,1,1859,1316,English Opening: King's English Variation
4709,azahonyi,andry30,1,1591,1483,Italian Game: Paris Defense
4710,ivan_navy,Seydina-Ousmane_DRAM,1,1419,1387,Queen's Pawn Game
4711,YslY1,acceptable_username2,2,1500,1566,King's Knight Opening: Normal Variation
4712,RakithaBandara,ChakiChecks,1,1287,1352,King's Pawn Game: Beyer Gambit
4713,MestniyKochegar,Ippolita,1,1070,1175,Bird Opening: Dutch Variation
4714,Muljadi,yunabels,2,2066,2009,"Queen's Gambit Declined: Albin Countergambit, Lasker Trap"
4715,versain,PaulSAV,2,1921,1998,"Ruy Lopez: Exchange Variation, King's Bishop Variation"
4716,ChessplayerBOI,fuflos,1,1803,1330,King's Pawn Game: Damiano Defense
4717,JoaoBrasil,Leonilo76,2,1753,1750,Four Knights Game: Spanish Variation
4718,quimperois,bijogeorge7,2,1270,1272,Philidor Defense
4719,labanlee,EgKar,1,1720,1615,Philidor Defense
4720,iceyblue,Vage_18,2,1400,1391,French Defense: Steinitz Attack
4721,Sricharananbu,Amanina14,2,846,998,"Italian Game: Two Knights Defense, Modern Bishop's Opening"
4722,Rissa45,eiei19,2,1380,1500,"Bishop's Opening: Vienna Hybrid, Spielmann Attack"
4723,Spillo1951,karapet1948a,1,1289,1379,King's Pawn Game: Leonardis Variation
4724,laur92,marcolon33,2,1513,1568,Vienna Game: Falkbeer Variation
4725,Aleks829,jonsitov,1,1800,1702,Bishop's Opening
4726,DauitkhanKaster,ChampionBaku1,2,2112,2076,Philidor Defense: Exchange Variation
4727,BearStudent,Mariyy,2,1803,1816,Sicilian Defense: Alapin Variation
4728,AndreyChuchinski,ARKER,2,1857,1824,Elephant Gambit: Paulsen Countergambit
4729,dumitru_postovan,Peter1375,2,1456,1553,King's Pawn Game: Napoleon Attack
4730,chilliwack,B1shOpXtra,1,1966,2018,Englund Gambit: Soller Gambit
4731,Hannover1896,serafim_lazarev,1,1596,1573,Queen's Pawn Game: Anti-Torre
4732,Mikhail_RomanovSteve,Limaye1023,2,1366,1283,Ruy Lopez: Exchange Variation
4733,Buolegovich,Selepins,2,1746,1865,Scotch Game: Cochrane Variation
4734,chuti2d,pranavbdps,2,1051,1006,Scandinavian Defense: Mieses-Kotroc Variation
4735,zhelev9812,ns120,2,1762,1815,Slav Defense: Chebanenko Variation
4736,AzizzovSaid,Olaflongbeard,2,1523,1565,Scandinavian Defense: Valencian Variation
4737,phonexlegend_1,anudevmurali,1,1172,1119,Scandinavian Defense: Valencian Variation
4738,mcelan,NikoB75,2,1468,1428,Ruy Lopez: Berlin Defense
4739,Omplu,Melhidor,1,1162,1242,Philidor Defense
4740,Charllyy,Timur_B_K,2,1228,1327,Four Knights Game: Italian Variation
4741,Ahasan-MirAz,Cvete999,0,1476,1438,Vienna Game
4742,Evgennyy,Garv_ritolia,1,1825,1676,Blackmar-Diemer Gambit Accepted: Teichmann Defense
4743,Rashid2007,Barts_Schaakteam1,1,1701,1809,Sicilian Defense: Boleslavsky Variation
4744,pal75in,AlekseyPV,2,1356,1370,Queen's Pawn Game: Chigorin Variation
4745,TeaAndDreams,vinayak_jha,2,1061,936,King's Knight Opening: Normal Variation
4746,derrex,Evgens6,1,1958,1809,Sicilian Defense: Alapin Variation
4747,kavyasb,Klimt1918,2,1329,1377,King's Pawn Game: Wayward Queen Attack
4748,kiyotakaayanokoji4,Muohi50,1,1525,1526,Philidor Defense
4749,Gutand,Jordan1968,2,1854,1930,Queen's Indian Accelerated
4750,sirenaMerklin,yeyosmind,2,1644,1616,Nimzowitsch Defense: Pseudo-Spanish Variation
4751,ChakiChecks,AGilemard,1,1346,1426,Bishop's Opening
4752,Amilamir,Romechec,2,1612,1593,Horwitz Defense
4753,Jimboy2661,barszczu841,1,1437,1451,Nimzowitsch Defense: Kennedy Variation
4754,JardaSlav,Lygalas,2,1659,1745,King's Indian Attack: Sicilian Variation
4755,LexPrimal,abe_91,0,1489,1415,"Queen's Pawn Game: Chigorin Variation, Alburt Defense"
4756,fuflos,mohamedelmahdy11,2,1329,1442,King's Pawn Game: Damiano Defense
4757,Abu-Ghassan,Practice1402,0,1919,1857,Sicilian Defense: Modern Variations
4758,ChessplayerBOI,rudra2012-ac,2,1814,1793,"Sicilian Defense: Delayed Alapin Variation, with d6"
4759,cploton,imudak,2,1344,1485,Queen's Pawn Game: Chigorin Variation
4760,visalinibalamurugan,Assyl_Khan,1,1294,1301,King's Knight Opening
4761,Evgen1y57,nikkirithu,2,1883,1945,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Retreat Line"
4762,MICHIMALONCO,doenn,2,1723,1629,Caro-Kann Defense
4763,BlunderQween2013,aidar_kutlaev,2,1500,1538,Hungarian Opening
4764,cris1965,SUPER_LOSHARA,1,1527,1596,Danish Gambit Accepted
4765,xerxes_chess,partenope,1,1450,1374,Indian Defense: Czech-Indian
4766,chess_7grandmaster77,marktoo_4,1,1255,1006,Horwitz Defense
4767,AHJani,SepanLeDigne,2,1097,1097,Philidor Defense
4768,Grischa42,sanjan2012,2,1871,1855,Sicilian Defense: Smith-Morra Gambit Accepted
4769,innoxide,kalo-liontaraki,1,1204,1104,"English Opening: King's English Variation, Reversed Sicilian"
4770,foreigner83,kala_22,0,1622,1575,Sicilian Defense: Open
4771,Ratnesh_Ranjan,Bakyt397,1,1481,1472,King's Pawn Game: Wayward Queen Attack
4772,RADIN-P,Iskandar_ENDE,1,1934,1966,Philidor Defense: Exchange Variation
4773,TITAN_228,Ali84x,1,1905,1904,Queen's Pawn Game: Accelerated London System
4774,viragrshah,NIKIFOROV23,2,1390,1373,Creepy Crawly Formation: Classical Defense
4775,omralihmad,biciftdumbel,1,1781,1705,Queen's Pawn Game
4776,castlecrasherking,minecraftkillfffl,2,1326,1510,Four Knights Game: Italian Variation
4777,GOAT_ABHINANDAN,yadvi28,0,1524,1548,Réti Opening: Réti Accepted
4778,gp_297,sabet_2014,0,2282,2091,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation"
4779,lavr59,mancher7,1,1573,1495,King's Pawn Game: Napoleon Attack
4780,capobruno,faichess1,0,1646,1681,Anderssen's Opening
4781,iceMedric,Rufinovich,1,1180,1279,Caro-Kann Defense: Two Knights Attack
4782,Polosina_a,Franek2019,2,1240,1339,Scandinavian Defense: Mieses-Kotroc Variation
4783,KismatAdh,Max_chess18,2,1500,1542,King's Pawn Game: King's Head Opening
4784,A3B5C8,smrl,0,1890,1983,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
4785,yasin2026,Waldgaenger2015,2,1798,1826,Petrov's Defense
4786,petot_russia,alersong,0,1771,1785,Queen's Gambit Declined: Normal Defense
4787,Sricharananbu,Vova_2404,2,829,852,"Italian Game: Classical Variation, Giuoco Pianissimo"
4788,Priyadharun,akifa_azzahra05,1,1676,1706,Caro-Kann Defense: Exchange Variation
4789,KacperSiemiaszko,folcods64,1,1416,1489,Yusupov-Rubinstein System
4790,Kirpit,emin991,1,1312,1500,Zukertort Opening: Queen's Gambit Invitation
4791,Matthiessen2dot0,aaragab1911,2,1618,1669,Italian Game: Anti-Fried Liver Defense
4792,dobpbiU,vishsak09,1,1203,1258,Van't Kruijs Opening
4793,StanislavP,Isak2011,2,1675,1640,"Italian Game: Classical Variation, Giuoco Pianissimo"
4794,MATOGROSSO1996,VitaliyPaderin,2,1678,1700,Sicilian Defense: McDonnell Attack
4795,greedyboy12,twati,2,1779,1833,French Defense: Normal Variation
4796,jeremy31-45ytr,Borathegoat,1,1554,1540,Caro-Kann Defense
4797,BUTCHER3210,emty2424,2,1956,1898,Pirc Defense: Austrian Attack
4798,Mikhail_RomanovSteve,VidunAnuhas7,2,1350,1458,King's Pawn Game: Napoleon Attack
4799,MercadianMerchant,sergeyeltsov,1,1379,1399,Queen's Pawn Game: Accelerated London System
4800,Maxim13C,evmoko,2,1598,1594,Hungarian Opening
4801,Green1007,sargon-1ply,1,1553,1197,"Queen's Gambit Declined: Chigorin Defense, Janowski Variation"
4802,zzpot250,Luferon,1,1598,1622,Van Geet Opening
4803,RanSonu7,bonjur46,2,1643,1747,Indian Defense
4804,Slavuta-Philin,dreamzkuromi,2,1128,975,"English Opening: King's English Variation, Two Knights Variation"
4805,sehadin,Vovan4ik2022,2,1310,1327,Center Game: Normal Variation
4806,Tekukur,MaulanaSakti,2,1808,1871,Vienna Game: Anderssen Defense
4807,boogor76,Cedric_Spencer_gaw,1,1520,1500,Ponziani Opening: Jaenisch Counterattack
4808,CrazyIDK00,maxx556,2,1500,1326,Three Knights Opening
4809,Aleks829,divinestar2025,1,1804,1711,French Defense: Steinitz Attack
4810,SUPER_LOSHARA,cris1965,2,1588,1534,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation"
4811,jatshan,YaYaric,2,1614,1530,Sicilian Defense
4812,MMMarioo,stanzin11,1,1443,1500,King's Pawn Game
4813,jainabhi1234,chetan0110,2,1753,1779,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
4814,lmetreveli2002,Erjan113438,1,2134,2113,"Ruy Lopez: Morphy Defense, Graz Variation"
4815,Ramakrisha99999,BenAdusei,2,1533,1568,Horwitz Defense
4816,Timur_B_K,daksheshBCA,1,1332,1248,Scandinavian Defense: Boehnke Gambit
4817,BeletteVibrante,schachspieler_0,2,1798,1834,"Sicilian Defense: French Variation, Normal"
4818,snmy,Naveen-dhesai,2,1640,1375,Four Knights Game: Scotch Variation Accepted
4819,gaucik69,ilgiz1977,1,1611,1609,King's Pawn Game: Beyer Gambit
4820,Erle_Gorena,jayaram_chess,2,1963,1932,Sicilian Defense: Moscow Variation
4821,niket2309,piero1,2,1619,1655,Scandinavian Defense
4822,VladislavRUS62,AnkitSheth007,1,1719,1761,King's Pawn Game: Leonardis Variation
4823,kerameses,Smiikel,2,1663,1666,Scandinavian Defense
4824,lp-024,Rocco062419,2,1570,1893,Sicilian Defense: McDonnell Attack
4825,Loklar,visalinibalamurugan,1,1311,1301,Scotch Game: Schmidt Variation
4826,Petr_Popov,Djd_1969,2,1696,1677,King's Pawn Game: Wayward Queen Attack
4827,ChessManJ24,Fawzi-AL_Hograni123,2,1508,1502,Scandinavian Defense: Mieses-Kotroc Variation
4828,AGCL2024,NadroVich,1,1552,1537,Queen's Pawn Game: Accelerated London System
4829,evgeniy2019Russia,llangreu,1,1421,1447,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation"
4830,vvsthegreat,Amar4200,1,1848,1862,Scotch Game: Benima Defense
4831,ElephantUser,ZNicholas,1,1365,1315,Scandinavian Defense: Modern Variation
4832,weezingxd,KingBZA,1,1834,1808,"Dutch Defense: Classical Variation, Ilyin-Zhenevsky Variation, Alatortsev-Lisitsyn Line"
4833,Ewighleibe,Elisha_williams,1,1016,737,Nimzo-Larsen Attack: Modern Variation
4834,azr27,rijalshah,0,1645,1462,"Nimzowitsch Defense: Scandinavian Variation, Bogoljubow Variation"
4835,Eklavyaakoijam,Believerchess,2,2019,1992,Sicilian Defense: Accelerated Dragon
4836,bravreego,MehanChess,2,1755,1690,"Queen's Gambit Accepted: Central Variation, Alekhine System"
4837,Azi0820,urehalit,1,1296,1265,French Defense: Knight Variation
4838,StaSubhashh,hawaymagnus,1,1465,1476,Nimzowitsch Defense
4839,Imokmate,Clearthink,2,1528,1511,Queen's Pawn Game: Modern Defense
4840,PoyrazErenAy,exclusive1907,0,1241,1501,Italian Game: Blackburne-Kostić Gambit
4841,Ykloss,Courage0us,2,1500,1508,Queen's Pawn Game: Accelerated London System
4842,emirislamking,Geserbogd,1,1999,2088,King's Indian Attack
4843,roro394,Hemish_1206,0,1543,1503,Italian Game: Giuoco Piano
4844,Mashabusya,Ardachesser,1,1454,1452,Caro-Kann Defense
4845,Sergeydolgov035,Gutand,1,1884,1849,Sicilian Defense: Hyperaccelerated Dragon
4846,Vinhngo88,lKorbyl,1,1595,1638,King's Pawn Game
4847,Akhil002,AAM1983,2,1487,1966,Van't Kruijs Opening
4848,dalmassomilo,naguali,1,1745,1818,"Queen's Pawn Game: London System, with e6"
4849,Rudikofff,kamalnath0208,1,1607,1527,Nimzowitsch Defense
4850,Grandmasterinspe,Alghbz,1,1591,1588,"Italian Game: Two Knights Defense, Modern Bishop's Opening"
4851,vovanbrigadir123,Bezrazryadnik_1986,1,1533,1531,Bishop's Opening: Boi Variation
4852,vitalyvv,Sadra_Bahrami,1,1408,1373,Italian Game: Giuoco Piano
4853,Tori_2011,Eva1982,0,1940,2004,Philidor Defense
4854,seniyor,TomSailor,2,1898,1820,"Rapport-Jobava System, with e6"
4855,AJT68,domgab,2,1739,1628,"Italian Game: Classical Variation, Greco Gambit, Greco Variation"
4856,DragonHeavenChess,Almuver,2,1628,1750,Slav Defense: Modern Line
4857,Shiwaansh,Fearox,2,1500,1339,Zukertort Opening: Lemberger Gambit
4858,Yavuuz,Quan_Luu_2018,1,1475,1299,King's Pawn Game: Beyer Gambit
4859,dragondany,Roma_Dudarev,2,1718,1653,Caro-Kann Defense
4860,AureliaWlkn,baldac,1,1527,1471,Four Knights Game: Italian Variation
4861,GeraDavydov,xqcen,2,1540,1654,Queen's Pawn Game: Accelerated London System
4862,javierhedo,phonexlegend_1,2,1092,1176,Four Knights Game: Italian Variation
4863,tanay_0701,sarthakgs1409,2,1648,1737,King's Indian Defense
4864,HSenu,emirbilgen443g,1,1708,1825,Italian Game: Paris Defense
4865,Alexander_Kornienko,eten20001,2,2079,2132,Rat Defense: Harmonist
4866,aadyagrandmaster,Akkudu,1,1038,862,Scandinavian Defense: Mieses-Kotroc Variation
4867,srihaas2014,aashbhadane,2,1323,1284,Italian Game: Two Knights Defense
4868,maz877,knock_on_door,1,1863,1856,Queen's Gambit Declined: Queen's Knight Variation
4869,satvikanand123,bmsitwala,2,1671,1571,Italian Game: Anti-Fried Liver Defense
4870,anudevmurali,Sricharananbu,1,988,803,Bishop's Opening
4871,tim_ko,JohannG62,2,1700,1811,Sicilian Defense: Bowdler Attack
4872,Muohi50,atlasdursun,2,1521,1500,Caro-Kann Defense: Classical Variation
4873,igrok51,MessMeca,2,1800,1768,Vienna Game: Falkbeer Variation
4874,adit_23,hello_devanshi,2,1442,1312,Caro-Kann Defense: Modern Variation
4875,Styopa_2016,chess_7grandmaster77,2,1320,1266,King's Pawn Game: Busch-Gass Gambit
4876,pops2dogs,korba2020,0,1202,1270,Horwitz Defense
4877,anbogachev,Thavans,0,1373,1351,"Queen's Gambit Accepted: Central Variation, Alekhine System"
4878,vojadxb,Albortwins15,2,1804,1699,King's Gambit Accepted: King's Knight's Gambit
4879,nagykornel,Pranesh_Londase,2,1062,1041,Four Knights Game: Italian Variation
4880,pYthag0,SergeyBadin1977,1,1486,1439,Queen's Pawn Game: Zukertort Variation
4881,Harmony_64,Massitalia,1,1880,1723,Benoni Defense: Old Benoni
4882,Grisch49,Vik1or,1,1798,1435,French Defense: Exchange Variation
4883,manojmachiraju,B1shOpXtra,2,1767,1889,Sicilian Defense: Bowdler Attack
4884,Anatoliif,yeyosmind,1,1500,1625,Vienna Game: Max Lange Defense
4885,EmyRgm,GOTDAMN,1,1338,1323,Bishop's Opening
4886,PanterKAA,Hannover1896,1,1503,1601,Ruy Lopez: Steinitz Defense
4887,Smiikel,kerameses,1,1680,1658,Philidor Defense
4888,rubenesky,SHAOLIN_2013,2,2044,2046,Rapport-Jobava System
4889,Lordshippark,HanselPete,1,1678,1717,Queen's Pawn Game: London System
4890,Rufinovich,LightGMD,2,1273,1141,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation"
4891,Snowball306,Kamilkhal96,2,1581,1602,"Italian Game: Evans Gambit, McDonnell Defense"
4892,antoniolisboa_1,RVB2024,1,1805,1778,King's Gambit Accepted: Modern Defense
4893,AHJani,dreamzkuromi,1,1091,1017,"Italian Game: Giuoco Pianissimo, Normal"
4894,partenope,petmat,0,1369,1509,Italian Game: Anti-Fried Liver Defense
4895,HorseShoeBoy,Jimboy2661,1,1544,1443,Philidor Defense
4896,VladislavSekatskiy,chilliwack,1,2092,1998,Petrov's Defense: Paulsen Attack
4897,wmlabtx,maxx556,1,1500,1330,Ruy Lopez: Bird Variation
4898,ElephantUser,Harmik_gamechanger,1,1376,1425,Sicilian Defense: Alapin Variation
4899,Max_chess18,Yavuuz,2,1590,1480,Scandinavian Defense: Main Line
4900,kumite-kata,armag_nig,0,1349,1406,King's Pawn Game: Damiano Defense
4901,atlasdursun,Muohi50,2,1754,1518,Philidor Defense
4902,licheyhbcbjsfdjviugc,Anna_Perova,1,895,1274,Italian Game: Two Knights Defense
4903,zov0,peony26,1,1196,1016,King's Pawn Game: Damiano Defense
4904,swajjid,zsafaev,0,1720,1725,King's Pawn Game: McConnell Defense
4905,Denisboss23,Focus_Kato,2,1521,1461,Owen Defense
4906,Welshjam8,aashbhadane,1,1255,1322,Queen's Pawn Game: Chigorin Variation
4907,andre_andriyansyah,Subotay,2,1749,1800,Italian Game: Giuoco Pianissimo
4908,ARKER,AndreyChuchinski,2,1830,1851,Blackmar-Diemer Gambit Declined: Vienna Defense
4909,akifa_azzahra05,danilka2010b,2,1697,1731,Queen's Pawn Game: Accelerated London System
4910,Nurzhan2013,BenAdusei,1,1668,1625,Benoni Defense: Modern Variation
4911,Ardachesser,Mashabusya,1,1443,1468,Dutch Defense: Queen's Knight Variation
4912,TarUkrainian,TITAN_228,2,1977,1927,Slav Defense
4913,AzizzovSaid,mancher7,1,1518,1491,Italian Game: Paris Defense
4914,vasilek-33,leures,1,1347,1241,Center Game: Normal Variation
4915,Meeshika27,Enesefe1,2,1688,1711,Italian Game: Classical Variation
4916,kruiff15,YurySemenov,1,1878,1879,Philidor Defense
4917,MercadianMerchant,castlecrasherking,0,1389,1323,Queen's Pawn Game: Accelerated London System
4918,Mohammadyousefinejad,Evgenii_zhukov,2,1495,1534,King's Pawn Game: McConnell Defense
4919,ulfosio,zapagek,1,1861,1929,"French Defense: Exchange Variation, Monte Carlo Variation"
4920,sirenaMerklin,lavr59,2,1638,1578,King's Pawn Game: McConnell Defense
4921,Cavar7000,JesusRobla,1,1396,1282,Sicilian Defense: Modern Variations
4922,Benjamin_3943,bhagyaanshgoel,1,1843,1892,French Defense: Alapin Gambit
4923,Ilmirs,ShahRukhKha,1,1260,1123,Philidor Defense
4924,vodik821,MrGrumpyBumFace,2,1630,1698,Pirc Defense
4925,ixizzwfhtb,SFPCAT,2,1500,1500,Philidor Defense
4926,Satvik201356,parhamariachess96,2,1047,1161,Bishop's Opening
4927,Trebreh946,yadvi28,1,1578,1545,Queen's Pawn Game
4928,Ratnesh_Ranjan,Thomas-Will,2,1492,1514,Sicilian Defense: Bowdler Attack
4929,Kubanecek,chuti2d,2,908,1036,Four Knights Game: Italian Variation
